"Date","AUD","CAD","CHF","CLP","CNH","EUR","GBP","JPY","NOK","NZD","SEK","SGD","XAG","XAU","XDR","GOVT_USD_USA_3m","GOVT_USD_USA_6m","GOVT_USD_USA_1y","GOVT_USD_USA_2y","GOVT_USD_USA_3y","GOVT_USD_USA_5y","GOVT_USD_USA_7y","GOVT_USD_USA_9y","GOVT_USD_USA_10y","GOVT_USD_USA_15y","GOVT_USD_USA_20y","GOVT_USD_USA_30y","AGEN_USD_USA_3m","AGEN_USD_USA_6m","AGEN_USD_USA_1y","AGEN_USD_USA_2y","AGEN_USD_USA_3y","AGEN_USD_USA_5y","AGEN_USD_USA_7y","AGEN_USD_USA_9y","AGEN_USD_USA_10y","GOVT_CAD_CAN_3m","GOVT_CAD_CAN_6m","GOVT_CAD_CAN_1y","GOVT_CAD_CAN_2y","GOVT_CAD_CAN_3y","GOVT_CAD_CAN_5y","GOVT_CAD_CAN_7y","GOVT_CAD_CAN_9y","GOVT_CAD_CAN_10y","GOVT_CAD_CAN_15y","GOVT_CAD_CAN_20y","GOVT_CAD_CAN_30y","AGEN_CAD_CAN_3m","AGEN_CAD_CAN_6m","AGEN_CAD_CAN_1y","AGEN_CAD_CAN_2y","AGEN_CAD_CAN_3y","AGEN_CAD_CAN_5y","AGEN_CAD_CAN_7y","AGEN_CAD_CAN_9y","AGEN_CAD_CAN_10y","GOFO_XAU_1m","GOFO_XAU_3m","GOFO_XAU_6m","GOFO_XAU_1y"
2011-03-03,1.014,0.9741,0.9306,473.25,,1.394,1.628,82.37,5.5849,0.7417,6.3323,1.2684,3453,1421.5,1.57533,0.001346,0.001333,0.002454,0.007515,0.013048,0.022819,0.029971,0.034058,0.036207,0.042898,0.044323,0.045996,0.001679,0.002152,0.003608,0.009037,0.014934,0.025984,0.032229,0.03564,0.038209,0.009804,0.011399,0.014475,0.01873,0.022489,0.027797,0.031076,0.033792,0.035259,0.037775,0.038415,0.037923,0.010429,0.012035,0.015425,0.020086,0.024447,0.030443,0.03382,0.036678,0.038089,0.003125,0.00355,0.003825,0.00445
2011-03-04,1.0116,0.9712,0.9259,473.54,,1.399,1.6265,82.37,5.564,0.7369,6.3304,1.2664,3443,1427,1.57821,0.00125,0.001299,0.002269,0.006842,0.012243,0.021936,0.029184,0.033523,0.035263,0.04195,0.043801,0.045773,0.001605,0.002139,0.003434,0.008283,0.014047,0.025018,0.031358,0.035022,0.037583,0.009904,0.011457,0.014357,0.018415,0.022208,0.027231,0.030481,0.033216,0.034617,0.037316,0.038188,0.037696,0.010429,0.011992,0.015207,0.019841,0.024146,0.029897,0.033223,0.036122,0.037567,0.00355,0.0039167,0.0041833,0.0050833
2011-03-07,1.0156,0.9711,0.9245,473.56,,1.4014,1.6231,82.03,5.5324,0.7372,6.3226,1.2648,3660,1437.5,1.58211,0.001164,0.00133,0.00229,0.007099,0.012548,0.022152,0.029382,0.033728,0.035508,0.041925,0.044105,0.046062,0.001598,0.002251,0.003524,0.008564,0.014377,0.02526,0.031581,0.035353,0.037893,0.009784,0.011472,0.014392,0.018447,0.022343,0.027269,0.030684,0.033411,0.034738,0.037501,0.038359,0.037918,0.010599,0.012198,0.015532,0.020117,0.024242,0.030005,0.033495,0.036307,0.037729,0.00348,0.00374,0.00398,0.00482
2011-03-08,1.0091,0.9727,0.9322,475.65,,1.3899,1.6157,82.69,5.5773,0.7402,6.3683,1.2687,3637,1426.25,1.57543,0.001113,0.001353,0.002337,0.007299,0.012623,0.022278,0.029541,0.033986,0.036015,0.042037,0.044458,0.046443,0.001516,0.002142,0.003477,0.008716,0.014404,0.025337,0.031692,0.035562,0.038141,0.009859,0.01152,0.014514,0.018856,0.022738,0.027768,0.031149,0.033883,0.035288,0.037994,0.038871,0.038424,0.010584,0.012186,0.015574,0.02048,0.024591,0.030488,0.034025,0.036843,0.038282,0.0034667,0.0037333,0.0040667,0.0048667
2011-03-09,1.0107,0.9699,0.9288,477.23,,1.3921,1.6214,82.69,5.5654,0.7394,6.3331,1.2672,3617,1431,1.57565,0.001017,0.001352,0.002157,0.007023,0.012264,0.021651,0.028828,0.033254,0.035207,0.041239,0.043855,0.045918,0.001343,0.002054,0.003229,0.008367,0.014033,0.024638,0.030908,0.034758,0.037302,0.009829,0.011508,0.014415,0.018427,0.02219,0.027286,0.030542,0.033254,0.034749,0.037418,0.03831,0.037737,0.010504,0.012044,0.015375,0.020002,0.024203,0.029996,0.033418,0.036308,0.037733,0.0033167,0.0036333,0.0037833,0.0046667
2011-03-10,0.9995,0.975,0.9341,482.46,,1.3798,1.6045,83.05,5.6511,0.7337,6.3962,1.273,3519,1413.25,1.57066,0.000765,0.001175,0.001965,0.006496,0.011433,0.020493,0.02767,0.03217,0.034245,0.040187,0.042702,0.044845,0.001141,0.001947,0.003128,0.007854,0.013215,0.023494,0.029763,0.033687,0.036253,0.009694,0.010849,0.01381,0.017648,0.021488,0.026353,0.029658,0.032494,0.033996,0.036844,0.037787,0.037321,0.010379,0.011665,0.01466,0.019142,0.023371,0.028998,0.032554,0.035458,0.03689,0.0034,0.0037167,0.0038833,0.0048
2011-03-11,1.0056,0.9766,0.9278,479.55,,1.384,1.6015,81.81,5.643,0.7404,6.3814,1.2693,3410,1411.5,1.56745,0.00082,0.001158,0.001995,0.006606,0.011568,0.020817,0.028017,0.032625,0.034707,0.040775,0.043283,0.045365,0.001231,0.001965,0.003152,0.008012,0.013397,0.023905,0.030157,0.03418,0.036742,0.00965,0.011018,0.013573,0.017608,0.021412,0.026509,0.02984,0.032785,0.034261,0.037118,0.03807,0.037661,0.010392,0.011634,0.014423,0.019252,0.023445,0.029194,0.032776,0.035889,0.037095,0.0034333,0.0037167,0.0038833,0.0047333
2011-03-14,1.0074,0.9748,0.9251,480.93,,1.3966,1.613,81.78,5.602,0.7378,6.3305,1.2681,3618,1422.25,1.57707,0.000888,0.001182,0.001933,0.006033,0.010745,0.020034,0.027351,0.032105,0.034236,0.040412,0.042965,0.045232,0.001247,0.001938,0.003039,0.007509,0.012645,0.023092,0.029482,0.03363,0.036241,0.009671,0.011086,0.013274,0.01686,0.020506,0.025597,0.029099,0.03222,0.033738,0.036699,0.037831,0.03737,0.01036,0.01182,0.014443,0.018449,0.022458,0.028201,0.031955,0.035143,0.036391,0.003475,0.0037,0.003825,0.00465
2011-03-15,0.9899,0.9845,0.9178,483.19,,1.3966,1.6059,80.9,5.6574,0.7318,6.4192,1.2802,3388,1400.5,1.5739,0.000901,0.001129,0.002,0.006139,0.010772,0.019953,0.027022,0.031591,0.033719,0.039703,0.042235,0.044432,0.001366,0.001991,0.003083,0.007589,0.012646,0.022986,0.029127,0.03309,0.0357,0.009618,0.010782,0.012445,0.016428,0.020104,0.025178,0.028862,0.032017,0.033639,0.03686,0.037767,0.037258,0.010313,0.011588,0.013986,0.018049,0.022028,0.027854,0.031693,0.035066,0.036208,0.00342,0.00368,0.00388,0.00454
2011-03-16,0.9885,0.9862,0.9155,484.25,,1.3927,1.6051,80.58,5.6504,0.7317,6.4527,1.2805,3473,1402,1.57845,0.00091,0.001144,0.00192,0.005632,0.00983,0.01877,0.025717,0.030485,0.032464,0.038559,0.041429,0.043486,0.001338,0.001968,0.002965,0.007041,0.011663,0.021761,0.027781,0.031943,0.034403,0.009679,0.0111,0.012611,0.015513,0.019189,0.024263,0.028121,0.031335,0.032963,0.036222,0.037493,0.036904,0.010194,0.011626,0.013817,0.017179,0.021157,0.026989,0.031052,0.034484,0.035632,0.00316,0.00348,0.00372,0.00446
2011-03-17,0.984,0.9857,0.8991,485.15,,1.4005,1.613,78.63,5.6333,0.7202,6.4216,1.279,3447,1403.75,1.58615,0.000839,0.001208,0.002067,0.006129,0.010599,0.019576,0.026584,0.031269,0.03349,0.039479,0.042203,0.044354,0.001251,0.002016,0.003105,0.007479,0.012372,0.022498,0.028578,0.032667,0.035259,0.009064,0.010299,0.011951,0.015879,0.020041,0.024956,0.028751,0.031895,0.033491,0.03679,0.037895,0.037338,0.009844,0.011071,0.013052,0.017616,0.02163,0.027603,0.031643,0.035014,0.036151,0.00344,0.00376,0.00388,0.00464
2011-03-18,0.9941,0.9845,0.9052,482.74,,1.4133,1.6171,81.07,5.5723,0.731,6.3082,1.2741,3515,1420,1.5857,0.000816,0.001143,0.001999,0.006028,0.010545,0.019702,0.026717,0.031274,0.033502,0.039333,0.042001,0.044047,0.000965,0.001798,0.002885,0.0073,0.012241,0.022547,0.028634,0.032595,0.035194,0.009564,0.011011,0.0125,0.016112,0.01988,0.02481,0.02836,0.031567,0.033087,0.036321,0.037476,0.036987,0.009934,0.011073,0.013292,0.017639,0.021558,0.027546,0.031442,0.034777,0.035737,0.0032333,0.0035333,0.0037667,0.00445
2011-03-21,1.0044,0.9773,0.9059,480.4,,1.4173,1.6272,81.12,5.5769,0.734,6.2961,1.2673,3616,1432,1.58874,0.000921,0.001289,0.002185,0.006629,0.011393,0.020723,0.027586,0.031966,0.034177,0.039766,0.042406,0.04443,0.001154,0.002028,0.003174,0.00798,0.013167,0.023606,0.029541,0.033325,0.035907,0.009729,0.011214,0.012922,0.016928,0.020674,0.025404,0.028966,0.032211,0.033623,0.036878,0.037841,0.037331,0.010099,0.011276,0.013613,0.018564,0.022463,0.02825,0.031972,0.035256,0.036237,0.00322,0.00358,0.00382,0.0046
2011-03-22,1.0101,0.9794,0.904,482.15,,1.4186,1.6371,81,5.5814,0.741,6.3144,1.2642,3595,1426,1.59372,0.000978,0.001243,0.002149,0.006771,0.011481,0.020772,0.027683,0.031902,0.03413,0.039649,0.04227,0.044274,0.00126,0.002032,0.003198,0.008119,0.013252,0.023652,0.029635,0.033259,0.035858,0.009684,0.011187,0.013363,0.016751,0.020424,0.025262,0.028779,0.031856,0.033166,0.036489,0.037439,0.036924,0.010091,0.011286,0.013942,0.018524,0.02225,0.028146,0.031822,0.034987,0.036008,0.003225,0.0036,0.003875,0.004525
2011-03-23,1.0097,0.9836,0.9046,482.06,,1.4143,1.626,80.88,5.5853,0.7394,6.3254,1.265,3658,1439.5,1.58832,0.00099,0.001262,0.0022,0.00689,0.011624,0.020971,0.027959,0.032185,0.034395,0.039903,0.042482,0.044407,0.001222,0.002,0.003195,0.008346,0.013504,0.02381,0.02987,0.033501,0.036081,0.009484,0.010896,0.013158,0.016787,0.020505,0.025607,0.029064,0.032111,0.0334,0.036628,0.03746,0.036972,0.009991,0.011395,0.013736,0.018636,0.022356,0.028347,0.032093,0.035239,0.036237,0.0033,0.00362,0.00384,0.00464
2011-03-24,1.0203,0.9747,0.9041,479.86,,1.4201,1.6212,80.86,5.554,0.7505,6.2996,1.2605,3778,1447,1.58706,0.000893,0.00134,0.002335,0.007184,0.012016,0.021508,0.028487,0.032676,0.034881,0.040352,0.042855,0.044695,0.001033,0.001987,0.003229,0.008602,0.013857,0.024518,0.03036,0.033953,0.036529,0.009219,0.010735,0.013308,0.017339,0.020784,0.025905,0.029136,0.032148,0.033434,0.03673,0.037483,0.037015,0.009886,0.011594,0.014611,0.018848,0.022495,0.028555,0.032076,0.035196,0.036293,0.00344,0.0037,0.00394,0.0048
2011-03-25,1.029,0.9756,0.9149,479.56,,1.4147,1.6082,81.11,5.5807,0.7571,6.3492,1.2603,3768,1436,1.58672,0.000977,0.001462,0.00257,0.007599,0.012592,0.021967,0.028851,0.033051,0.035213,0.04062,0.043086,0.044854,0.000917,0.001908,0.003269,0.009073,0.014221,0.024763,0.03051,0.034115,0.036717,0.009472,0.011006,0.013639,0.017587,0.020849,0.02624,0.029394,0.032382,0.033674,0.036782,0.037492,0.03702,0.0103,0.012026,0.015103,0.018982,0.022571,0.028981,0.032274,0.035392,0.036493,0.00364,0.00394,0.0042,0.00496
2011-03-28,1.0272,0.9749,0.9157,480.65,,1.4107,1.6012,81.72,5.5824,0.7522,6.3599,1.2612,3662,1417,1.57993,0.000945,0.001535,0.002672,0.007858,0.01285,0.02225,0.029018,0.033057,0.035202,0.040614,0.043089,0.044832,0.000995,0.002018,0.003493,0.009418,0.014533,0.025191,0.030712,0.034136,0.036741,0.009501,0.011079,0.01371,0.017907,0.021233,0.026651,0.029809,0.032691,0.033919,0.036978,0.037592,0.037145,0.010346,0.012086,0.015161,0.019278,0.022882,0.029318,0.032616,0.035676,0.036765,0.0036,0.004,0.00426,0.00504
2011-03-29,1.0244,0.9764,0.9205,,,1.4068,1.5973,82.35,5.6145,0.7543,6.3546,1.2624,3662,1417.5,1.58074,0.001006,0.001473,0.00272,0.008145,0.013382,0.022799,0.029633,0.033621,0.035796,0.041167,0.043627,0.045349,0.001075,0.001956,0.003521,0.009765,0.015005,0.025882,0.031518,0.034641,0.037276,0.009691,0.011284,0.013981,0.018412,0.021849,0.027117,0.030267,0.03315,0.034448,0.037407,0.037983,0.037577,0.010646,0.012401,0.015192,0.019643,0.023557,0.029844,0.033134,0.036196,0.037354,0.0034,0.0037333,0.0040167,0.0047333
2011-03-30,1.031,0.9712,0.9228,481.54,,1.4095,1.6063,83.05,5.5879,0.7615,6.3328,1.2624,3753,1425.5,1.5797,0.001017,0.001543,0.002682,0.007827,0.012887,0.022248,0.029024,0.033086,0.035281,0.040685,0.043126,0.044932,0.001025,0.001964,0.003422,0.009464,0.014527,0.025347,0.030925,0.034122,0.036857,0.009716,0.011342,0.013913,0.018097,0.021606,0.026906,0.030007,0.032862,0.034087,0.037001,0.03766,0.037191,0.010771,0.012339,0.015148,0.019442,0.023278,0.029697,0.032938,0.035972,0.037157,0.00334,0.00368,0.00404,0.00502
2011-03-31,1.0341,0.9726,0.9147,478.96,,1.419,1.6029,82.87,5.5327,0.7627,6.3086,1.2606,3787,1439,1.5855,0.000988,0.001639,0.002773,0.008269,0.013423,0.023025,0.029644,0.033431,0.035668,0.040963,0.043338,0.045021,0.001165,0.00214,0.003692,0.010011,0.015168,0.026229,0.03165,0.034572,0.03734,0.009776,0.011228,0.014004,0.018726,0.022235,0.027659,0.03098,0.033671,0.03486,0.037659,0.038189,0.037729,0.010715,0.012169,0.015143,0.020041,0.023877,0.030337,0.033713,0.036657,0.037807,0.0032,0.0035,0.0038667,0.0048833
2011-04-01,1.0366,0.9644,0.9281,477.05,,1.4146,1.6031,84.36,5.5163,0.7661,6.3254,1.262,3763,1418,1.58109,0.000628,0.001434,0.00221,0.007854,0.012641,0.022246,0.028815,0.032425,0.035262,0.040741,0.043203,0.045118,0.000679,0.001723,0.003093,0.009609,0.0148,0.025663,0.031235,0.034179,0.036897,0.009706,0.011206,0.014231,0.018509,0.02208,0.027526,0.030962,0.033656,0.034831,0.037593,0.038105,0.037659,0.010425,0.012207,0.015649,0.019604,0.0239,0.030332,0.033722,0.036671,0.037806,0.00326,0.00358,0.00408,0.00516
2011-04-04,1.0348,0.9673,0.9197,474.79,,1.4234,1.6143,83.9,5.4987,0.7674,6.3115,1.2603,3846,1435.5,1.58449,0.000538,0.001103,0.002064,0.007806,0.012346,0.022087,0.028721,0.03249,0.035343,0.040978,0.043427,0.045335,0.00075,0.001724,0.002742,0.009175,0.014118,0.025118,0.030754,0.033858,0.036591,0.009866,0.011572,0.014327,0.018607,0.022199,0.027473,0.031037,0.033793,0.034855,0.03758,0.038192,0.037743,0.010585,0.012406,0.015732,0.01964,0.023857,0.030267,0.03373,0.03664,0.037772,0.00326,0.00346,0.00388,0.00486
2011-04-05,1.0343,0.9649,0.9236,474.26,,1.4204,1.6276,84.53,5.4844,0.7703,6.335,1.2607,3808,1433.5,1.58291,0.000719,0.001241,0.00245,0.008369,0.013109,0.022851,0.029364,0.033107,0.035949,0.041436,0.043781,0.045603,0.001014,0.001943,0.00321,0.009845,0.014989,0.025989,0.031505,0.034482,0.037194,0.009756,0.011298,0.014175,0.01912,0.022658,0.027758,0.031192,0.033925,0.034975,0.037501,0.038128,0.037658,0.010535,0.012268,0.015637,0.020059,0.024323,0.030559,0.033793,0.03653,0.037549,0.0032667,0.0035833,0.0038333,0.0047
2011-04-06,1.0439,0.9578,0.9166,473.62,,1.4347,1.6317,85.43,5.442,0.7796,6.2872,1.2601,3963,1461.5,1.58825,0.000658,0.001187,0.00248,0.008499,0.013465,0.023317,0.029949,0.033749,0.036567,0.042229,0.044604,0.046478,0.000945,0.001882,0.003023,0.009944,0.015214,0.026324,0.031959,0.034973,0.038012,0.010026,0.01158,0.014424,0.01931,0.022879,0.028108,0.031609,0.034337,0.035387,0.038007,0.03867,0.038188,0.010695,0.01231,0.015828,0.020307,0.024581,0.030945,0.03425,0.036982,0.038003,0.003525,0.003775,0.003975,0.005
2011-04-07,1.0471,0.9591,0.9176,473.35,,1.4289,1.6312,85.21,5.4671,0.7777,6.3116,1.2608,3951,1459.5,1.58742,0.000463,0.001038,0.002322,0.008045,0.012946,0.022906,0.029719,0.033764,0.036585,0.042379,0.044803,0.046719,0.00073,0.001723,0.002824,0.009465,0.01467,0.025888,0.031704,0.034963,0.038014,0.009991,0.011586,0.014538,0.019275,0.023041,0.028254,0.031748,0.034461,0.035508,0.038167,0.03887,0.038389,0.01073,0.012374,0.015891,0.020345,0.024751,0.03107,0.03453,0.037247,0.038364,0.00326,0.0035,0.00382,0.00484
2011-04-08,1.0536,0.9564,0.9112,470.61,,1.4435,1.6384,85.03,5.407,0.7818,6.2207,1.2571,4022,1469.5,1.59274,0.000563,0.001033,0.002435,0.008344,0.013378,0.023323,0.030068,0.034167,0.036949,0.042766,0.045127,0.046986,0.000714,0.001602,0.002772,0.009705,0.014943,0.026147,0.031934,0.035208,0.03817,0.010159,0.011771,0.014727,0.019575,0.023339,0.028504,0.031996,0.034695,0.035732,0.038371,0.039071,0.038556,0.010994,0.012654,0.016176,0.020641,0.025045,0.031315,0.034773,0.037476,0.038583,0.0031833,0.0034833,0.00375,0.00475
2011-04-11,1.0552,0.9547,0.9088,471.08,,1.4453,1.6414,84.67,5.4261,0.7822,6.2455,1.2558,4137,1468,1.5961,0.000504,0.000902,0.002379,0.008548,0.013577,0.023452,0.030163,0.034261,0.037035,0.042857,0.045239,0.047101,0.000698,0.001503,0.002862,0.010013,0.015245,0.026359,0.032103,0.035365,0.038319,0.009904,0.011634,0.014991,0.019928,0.023531,0.028826,0.032338,0.035076,0.036055,0.038624,0.03923,0.038754,0.010712,0.012526,0.016399,0.021012,0.025237,0.031616,0.034994,0.037636,0.038725,0.0030833,0.00335,0.0036333,0.0046833
2011-04-12,1.0467,0.9644,0.8954,474.06,,1.4494,1.6263,83.58,5.4577,0.7849,6.2797,1.2586,4044,1450.5,1.59586,0.00053,0.000891,0.002126,0.007695,0.012393,0.022239,0.028993,0.033241,0.036043,0.041919,0.044341,0.046255,0.000735,0.001502,0.002629,0.009179,0.01408,0.025165,0.030951,0.034363,0.037346,0.009939,0.011715,0.01497,0.019073,0.022655,0.027844,0.031522,0.034286,0.035319,0.037961,0.038661,0.038216,0.010487,0.012348,0.016302,0.020232,0.024367,0.03069,0.034233,0.036941,0.038044,0.00315,0.0034167,0.0037333,0.0047333
2011-04-13,1.0527,0.9621,0.8941,472.21,,1.4503,1.6288,83.9,5.4264,0.7919,6.2329,1.2556,4022,1457.5,1.59824,0.000548,0.000894,0.002084,0.007566,0.01232,0.021965,0.028713,0.032903,0.035741,0.04156,0.044042,0.04594,0.000826,0.001529,0.00264,0.009033,0.014072,0.024965,0.030745,0.0341,0.037119,0.010841,0.012491,0.014635,0.018832,0.022899,0.02762,0.031175,0.034035,0.035026,0.037706,0.038335,0.03796,0.011272,0.012886,0.01637,0.020134,0.024553,0.030408,0.033929,0.036683,0.037794,0.0029167,0.0032167,0.00355,0.0045667
2011-04-14,1.0533,0.9623,0.8922,472.65,,1.446,1.636,83.15,5.4177,0.7919,6.2221,1.2481,4067,1465.75,1.59503,0.000705,0.001092,0.002237,0.008001,0.012752,0.022556,0.029162,0.033364,0.036152,0.041812,0.044155,0.046026,0.001028,0.001756,0.002861,0.009497,0.014533,0.025585,0.031224,0.03459,0.037559,0.010181,0.01184,0.013883,0.018538,0.02211,0.027376,0.031056,0.033923,0.034903,0.037611,0.038199,0.037878,0.01071,0.012343,0.015347,0.019779,0.023953,0.030153,0.033789,0.036747,0.037848,0.0025,0.00275,0.00335,0.0044333
2011-04-15,1.0549,0.9618,0.8952,472.5,,1.4419,1.6307,83.21,5.391,0.7971,6.2032,1.2441,4261,1476.75,1.59798,0.000663,0.000978,0.002125,0.007195,0.011774,0.021416,0.028164,0.032406,0.03517,0.040837,0.043249,0.045128,0.000983,0.001661,0.002608,0.008408,0.013271,0.024162,0.029941,0.033348,0.036292,0.010081,0.011756,0.014122,0.017998,0.021438,0.026467,0.030345,0.033135,0.034058,0.036963,0.037639,0.037255,0.010721,0.012404,0.015344,0.019017,0.023269,0.029443,0.033127,0.035949,0.037147,0.0023167,0.0027,0.0033667,0.0044167
2011-04-18,1.0469,0.9713,0.898,475.14,,1.4206,1.62,82.21,5.4994,0.7861,6.3172,1.2496,4279,1493,1.59148,0.000531,0.001004,0.002026,0.006961,0.011226,0.020951,0.02783,0.032144,0.034913,0.040657,0.043104,0.045054,0.000818,0.001544,0.002837,0.008256,0.013045,0.023908,0.02992,0.033268,0.036217,0.009881,0.011305,0.01381,0.017463,0.020931,0.025903,0.029675,0.032555,0.033509,0.036516,0.037299,0.036931,0.010502,0.011934,0.014949,0.018578,0.022769,0.028736,0.032464,0.035375,0.036605,0.00185,0.0021667,0.00305,0.0041833
2011-04-19,1.0507,0.9574,0.8977,473.45,,1.4313,1.6316,82.46,5.4444,0.7878,6.2443,1.2448,4322,1490.5,1.5914,0.000646,0.001067,0.002188,0.006814,0.011234,0.020982,0.027756,0.032025,0.034795,0.040415,0.042864,0.044811,0.000854,0.001537,0.002929,0.00815,0.013093,0.02398,0.029886,0.033189,0.03615,0.009651,0.011075,0.013607,0.018123,0.021612,0.026432,0.029922,0.032769,0.03372,0.036716,0.037508,0.037049,0.010292,0.011644,0.014765,0.019253,0.023465,0.029301,0.032676,0.035355,0.036481,0.0017667,0.0020833,0.00285,0.0039167
2011-04-20,1.0677,0.9535,0.8921,470.05,,1.4511,1.6407,82.45,5.3599,0.7971,6.1294,1.2388,4479,1501,1.60245,0.000608,0.001009,0.002142,0.006974,0.011546,0.021469,0.028211,0.032467,0.035222,0.040812,0.043237,0.04513,0.000866,0.001531,0.002934,0.008318,0.013415,0.024475,0.03035,0.03364,0.036586,0.010136,0.011579,0.014392,0.01859,0.022112,0.027198,0.030741,0.033553,0.034495,0.037466,0.03827,0.037811,0.010427,0.011898,0.01534,0.0199,0.023895,0.030007,0.033435,0.036379,0.037496,0.0021667,0.0024,0.00315,0.00415
2011-04-21,1.0743,0.9509,0.8827,466.81,,1.4569,1.6571,81.74,5.3556,0.8003,6.0928,1.2342,4626,1504,1.60941,0.000579,0.001025,0.002076,0.006974,0.011498,0.021433,0.028046,0.03236,0.035108,0.04074,0.043261,0.045227,0.000798,0.001517,0.002578,0.008404,0.013151,0.024225,0.03005,0.033229,0.036167,0.010466,0.011881,0.014654,0.018712,0.021948,0.02687,0.030232,0.03311,0.034011,0.036995,0.037909,0.037423,0.010857,0.012245,0.015734,0.019944,0.023803,0.02971,0.032898,0.035957,0.037084,0.0019667,0.0022333,0.0029667,0.0039667
2011-04-22,1.0737,0.9537,0.8862,,,1.4547,1.6512,81.9,5.3759,0.8011,6.1154,1.2344,,,1.6062,0.000585,0.001031,0.002085,0.006906,0.011457,0.021376,0.028024,0.032321,0.035056,0.040725,0.04322,0.045135,0.000804,0.001523,0.002587,0.008336,0.013111,0.024167,0.030028,0.03319,0.036115,0.010466,0.011898,0.014666,0.018716,0.021953,0.026872,0.030234,0.033112,0.034012,0.036996,0.037909,0.037423,0.010857,0.012262,0.015745,0.019948,0.023807,0.029711,0.0329,0.03596,0.037085,,,,
2011-04-25,1.0705,0.9545,0.8822,468.12,,1.456,1.647,81.93,5.3647,0.7989,6.0901,1.2355,,,1.60731,0.000659,0.001039,0.002046,0.006856,0.01126,0.021093,0.027809,0.032082,0.03488,0.040526,0.043117,0.045138,0.000874,0.001687,0.002865,0.008178,0.013106,0.024077,0.030006,0.033234,0.036222,0.010471,0.011878,0.014722,0.01856,0.021879,0.026496,0.029823,0.032678,0.033577,0.036618,0.037595,0.037163,0.010992,0.012333,0.015698,0.019801,0.023623,0.029247,0.032399,0.035437,0.036466,,,,
2011-04-26,1.0765,0.9514,0.8795,465.17,,1.4624,1.6448,81.7,5.3204,0.8045,6.0998,1.2334,4548,1497.5,1.60955,0.000727,0.001011,0.001959,0.006497,0.010707,0.020537,0.027203,0.031469,0.034282,0.039847,0.042437,0.044458,0.000954,0.001671,0.00282,0.00786,0.012594,0.023562,0.029451,0.032671,0.035674,0.010226,0.011557,0.014675,0.017889,0.021287,0.025849,0.029375,0.032243,0.033152,0.036308,0.037412,0.036896,0.010827,0.012193,0.015731,0.019219,0.023091,0.02855,0.031802,0.034762,0.035801,0.0019,0.0023,0.0028833,0.0038833
2011-04-27,1.0787,0.9569,0.8825,463.33,,1.4642,1.6521,82.72,5.3287,0.8012,6.0955,1.2337,4530,1511,1.61189,0.000665,0.000925,0.001932,0.006536,0.01082,0.020588,0.027499,0.03192,0.034769,0.040436,0.04303,0.045056,0.000902,0.001625,0.002832,0.007901,0.012708,0.023614,0.029738,0.033123,0.036162,0.010106,0.011344,0.014538,0.01821,0.021503,0.026449,0.030223,0.033087,0.033981,0.037016,0.038065,0.037541,0.010826,0.012308,0.015722,0.019479,0.023305,0.029248,0.032947,0.035803,0.036877,0.002,0.0024333,0.0030333,0.0040333
2011-04-28,1.0916,0.9496,0.8729,460.35,,1.4824,1.6647,81.44,5.2638,0.8007,6.0227,1.2282,4870,1535.5,1.61967,0.00054,0.00085,0.001892,0.006395,0.01038,0.02022,0.027112,0.031532,0.034398,0.040053,0.042649,0.044734,0.000764,0.001536,0.003069,0.007663,0.012372,0.023351,0.029455,0.03304,0.036206,0.010031,0.011347,0.014396,0.017965,0.021255,0.02597,0.029701,0.032537,0.033439,0.036537,0.037625,0.037108,0.010651,0.01214,0.015441,0.019044,0.022861,0.028773,0.03243,0.035358,0.036441,0.00174,0.00212,0.0026,0.00362
2011-04-29,1.0944,0.9489,0.8686,459.95,,1.4837,1.6681,81.15,5.239,0.8074,6.0273,1.2223,,,1.62096,0.000529,0.000817,0.001769,0.006095,0.009964,0.01975,0.02679,0.031136,0.034006,0.039686,0.042334,0.044427,0.000675,0.001426,0.002799,0.007121,0.011714,0.022639,0.028891,0.032402,0.035572,0.009916,0.011215,0.014125,0.017665,0.020975,0.025696,0.029434,0.03231,0.033194,0.036283,0.037378,0.036924,0.010637,0.01223,0.015591,0.018865,0.022583,0.02851,0.03223,0.035248,0.036308,,,,
2011-05-02,1.1003,0.9483,0.8632,461.27,,1.4891,1.6704,81.06,5.2207,0.8109,5.9893,1.2221,,,1.62321,0.000474,0.000783,0.001782,0.006116,0.009998,0.019773,0.026633,0.031041,0.033936,0.039487,0.042136,0.044246,0.000719,0.001492,0.002911,0.007243,0.011848,0.022761,0.028834,0.032406,0.035602,0.009906,0.011414,0.014056,0.017624,0.021046,0.02572,0.029432,0.032305,0.033185,0.036276,0.0374,0.036998,0.010649,0.012331,0.015523,0.01896,0.022809,0.028491,0.032275,0.035189,0.036245,,,,
